year,state,commodity_name,refed_food_department,refed_food_category,acres_planted,acres_harvested,us_dollars_harvested,tons_harvested,percent_maturity,uid
2016,new jersey,blueberries,produce,blueberries,9300.0,9300.0,59390000.0,22060.0,0.5,AF6F6F9D48CA71BD421D20D3BA2804F7DA2A94DC69813AEA76C7F4DAC73D8CBFD1101C8F62F5AC3FCB54ADC1A14551DDAE4485013B062262216C76FB063FFCDA
2016,new york,blueberries,produce,blueberries,900.0,900.0,3235000.0,695.0,0.5,D3F1BF582D7D1E48A79525607E5281AD93361E49E8EF8708B43013C76D3056660E77CA49B2917A570A7B5023C8DC7A3821BC48A7ABE6CE979C1A8D85C4777FDE
2016,north carolina,blueberries,produce,blueberries,7200.0,7200.0,66924000.0,23300.0,0.5,509DB79B551981956AE461F28D8CA927B41F8678E1D9D07C8155465783F571BA284B03097CC870F7E4E0685B3AB89EC3482B314633215121E2A81C5480659266
2016,oregon,blueberries,produce,blueberries,11900.0,11900.0,104580000.0,58500.0,0.5,10A71D9A67A56FEB5148B6D87487FCE43CA6D18297BE3E18DA416019D95D0A33C4ACB49C2275290632F100439CE056A8B069AE9C43195EFD984B5FBB3ACC6734
2016,washington,blueberries,produce,blueberries,13400.0,13400.0,94008000.0,60000.0,0.5,6E335D869A54A9AD6026EF06968C51E85E0E226B26DB85568B50A90977083394E215BACEF54DD25F9BE6D894647DAA8875392B918F1C6C14762AE0A9FAD5D0D1
2016,arizona,broccoli,produce,broccoli,9300.0,9300.0,72205000.0,55800.0,0.5,988A77C809E46E4E88BA3D1BA6B73BA83A88F42A92A7A5D2E3A0387A45E7354649F2696EB071DBD3B3423892A1406111FDC7D97F0719191F579BA2BA2E427401
2016,california,broccoli,produce,broccoli,123000.0,122000.0,774390000.0,1067500.0,0.5,598E63FB5F39AA59065CB570DDFF5F4068174E8F987A5A834EC4302CF0F9248F6B1A9F845D406B2455C0DEBDAD0298BB6229CEB2A385F311AF4658B89A079F9E
2016,arizona,cabbage,produce,cabbage,3700.0,3700.0,50435000.0,79550.0,0.5,059E2D1AF1C43B17A5B36F3FA9FC8688C51562453420E791832EF07CA0654702581A0BF8473BFAEFBF5CED7FF17CE2ADC2E313C9E181D266EC0A0AA277145A79
2016,california,cabbage,produce,cabbage,14600.0,14400.0,158976000.0,288000.0,0.5,6D42871613D0430C75949ECBB415FADF9B69A856611CDACBDB329AEB31B79621195365E785A1500CBA48E09D3DD1FD5482381EB7F0A7EFF22EE10FEB6B961A60
2016,florida,cabbage,produce,cabbage,8500.0,7900.0,49422000.0,134300.0,0.5,5998E50C4038CA99432F335E0474D01430272773BBF036882D1A9B9BE85239EF908C39E7CFF8CD3F2A5F0C90C2D3ED02B6B28A865594400EF984147C892BD07E
2016,georgia,cabbage,produce,cabbage,4400.0,4100.0,21968000.0,77900.0,0.5,D5E55DD75B6C354AF4AB65EB1AD38000691FE756DFAC3CFAC7EA907C4155C5429E707AE76BD84DD955CEF23F7D95BDF36A03D5729F79F2FD6CCC51C05EA03A8C
